nbSyll,pron,origin,warning,remarques,POS,lineId,pageId,motVedette,pronSampa,ipa,nb
2,blooʹdſhot,,,,n.,48.0,38,bloodshot,mot inexistant,mot inexistant,0
2,blooʹdy,,,,a.,49.0,38,bloody,b l V 4 i:,blʌɾiː,1
1,bloom,,,,n.,50.0,38,bloom,b l u m,blum,1
1,blot,,,,v.,51.0,38,blot,b l A t,blɑt,1
1,blo_w_,,,,n.,52.0,38,blow,b l @U,bloʊ,1
1,blȯẇze,,,,n.,53.0,38,blowze,mot inexistant,mot inexistant,0
2,blŭʹbb_e_r,,,,n.,54.0,38,blubber,b l V b 3:r,blʌbɜ:r,1
1,blūe,,,,n.,55.0,38,blue,b l u,blu,1
1,blŭff,,,,n.,56.0,38,bluff,b l V f,blʌf,1
2,blŭʹnd_e_r,,,,v.,57.0,38,blunder,b l V n d 3:r,blʌndɜ:r,1
3,blŭʹnd_e_rbŭſs,,,,n.,58.0,38,blunderbuss,mot inexistant,mot inexistant,0
1,blŭnt,,,,a.,59.0,38,blunt,b l V n t,blʌnt,1
1,blŭr,,,,v.,60.0,38,blur,b l 3:r,blɜ:r,1
1,blŭſh,,,,v.,61.0,38,blush,b l V S,blʌʃ,1
2,blŭʹſt_e_r,,,,v.,62.0,38,bluster,b l V s t 3:r,blʌstɜ:r,1
1,boar,,,,n.,63.0,38,boar,b O: r\,bOːɹ,1
1,board,,,,n.,64.0,38,board,b O: r\ d,bOːɹd,1
2,boaʹrd_e_r,,,,n.,65.0,38,boarder,b O: r\ 4 3:r,bOːɹɾɜ:r,1
3,boaʹrĭſhneſs,,,,n.,66.0,38,boarishness,mot inexistant,mot inexistant,0
1,boaſt,,,,v.,67.0,38,boast,b @U s t,boʊst,1
1,boat,,,,n.,68.0,38,boat,b @U t,boʊt,1
1,bŏb,,,,n.,69.0,38,bob,b A b,bɑb,1
2,bŏʹbbĭns,,,,n.,70.0,38,bobbins,mot inexistant,mot inexistant,0
3,bŏccăsiʹne,,,,n.,71.0,38,boccasine,mot inexistant,mot inexistant,0
3,bŏʹckĕnel,,,,n.,72.0,38,bockenel,mot inexistant,mot inexistant,0
2,bŏʹddĭce,,,,n.,73.0,38,boddice,mot inexistant,mot inexistant,0
1,bōde,,,,v.,2.0,39,bode,b @U d,boʊd,1
2,bŏʹdkin,,,,n.,3.0,39,bodkin,b A d k i n,bɑdkin,1
2,bŏʹdy,,,,n.,4.0,39,body,b A 4 i:,bɑɾiː,1
1,bŏg,,,,n.,5.0,39,bog,b A g,bɑg,1
2,bŏʹggle,,,,v.,6.0,39,boggle,b A g @ l,bɑgəl,1
1,boil,,,,v.,7.0,39,boil,b OI l,b?l,1
2,boiʹling,,,,n.,8.0,39,boiling,b OI l i N,b?liŋ,1
3,boiſtĕr_o_us,,nbSyll>1 et pas d'accent tonic,,a.,9.0,39,boisterous,b OI s t 3:r @ s,b?stɜ:rəs,1
1,bold,,,,a.,10.0,39,bold,b @U l d,boʊld,1
1,boll,,,,n.,11.0,39,boll,b @U l,boʊl,1
2,bŏʹlſt_e_r,,,,n.,12.0,39,bolster,b @U l s t 3:r,boʊlstɜ:r,1
1,bolt,,,,n.,13.0,39,bolt,b @U l t,boʊlt,1
2,bŏʹltſprit,,,,n.,14.0,39,boltsprit,mot inexistant,mot inexistant,0
2,bŏʹlus,L.,,,n.,15.0,39,bolus,b @U l @ s,boʊləs,1
1,bom_b_,,,,n.,16.0,39,bomb,b A m,bɑm,1
2,bŏmbăʹrd,L.,,,v.,17.0,39,bombard,b A m b A r\ d,bɑmbɑɹd,1
3,bŏmbărdieʹr,,,,n.,18.0,39,bombardier,b A m b 3:r d I r\,bɑmbɜ:rdɪɹ,1
3,bŏmbăſĭʹne,,,,n.,19.0,39,bombasine,mot inexistant,mot inexistant,0
2,bŏmbăʹſt,,,,n.,20.0,39,bombast,b A m b { s t,bɑmbæst,1
1,bond,,,,n.,21.0,39,bond,b A n d,bɑnd,1
2,bŏʹndage,,,,n.,22.0,39,bondage,b A n d i dZ,bɑndi?,1
2,boʹndman,,,,n.,23.0,39,bondman,mot inexistant,mot inexistant,0
1,bone,,,,n.,24.0,39,bone,b @U n,boʊn,1
2,boʹn_e_lāce,,,,n.,25.0,39,bonelace,mot inexistant,mot inexistant,0
2,boʹn_e_fīre,,,,n.,26.0,39,bonefire,mot inexistant,mot inexistant,0
3,boʹn_e_ſpāvin,,,,n.,27.0,39,bonespavin,mot inexistant,mot inexistant,0
2,bŏʹnnet,,,,n.,28.0,39,bonnet,b A n @ t,bɑnət,1
2,bŏʹnny,,,,a.,29.0,39,bonny,b A n i:,bɑniː,1
2,booʹby,,,,n.,30.0,39,booby,b u b i:,bubiː,1
1,book,,,,n.,31.0,39,book,b U k,bʊk,1
2,booʹkiſh,,,,a.,32.0,39,bookish,b U k i S,bʊkiʃ,1
3,booʹksĕller,,,,n.,33.0,39,bookseller,b U k s E l 3:r,bʊksɛlɜ:r,1
1,boom,,,,n.,34.0,39,boom,b u m,bum,1
1,boon,,,,n.,35.0,39,boon,b u n,bun,1
1,boor,,,,n.,36.0,39,boor,b U r\,bʊɹ,1
2,booʹriſh,,,,a.,37.0,39,boorish,b U r\ i S,bʊɹiʃ,1
1,booſe,,,,n.,38.0,39,boose,b u s,bus,1
1,boot,,,,n.,39.0,39,boot,b u t,but,1
1,booth,,,,n.,40.0,39,booth,b u T,buθ,1
2,booʹtleſs,,,,a.,41.0,39,bootless,mot inexistant,mot inexistant,0
2,booʹty,,,,n.,42.0,39,booty,b u 4 i:,buɾiː,1
2,bŏʹrage,L.,,,n.,43.0,39,borage,mot inexistant,mot inexistant,0
2,bōʹrax,L.,,,n.,44.0,39,borax,b O: r\ { k s,bOːɹæks,1
2,boʹrd_e_r,,,,n.,45.0,39,border,b O: r\ 4 3:r,bOːɹɾɜ:r,1
1,bōre,,,,n.,46.0,39,bore,b O: r\,bOːɹ,1
3,bŏʹrėȧs,L.,,,n.,47.0,39,boreas,mot inexistant,mot inexistant,0
2,bŏreeʹ,F.,,,n.,48.0,39,boree,mot inexistant,mot inexistant,0
1,born,,,,v.,49.0,39,born,b O: r\ n,bOːɹn,1
2,bŏro_ugh_,,nbSyll>1 et pas d'accent tonic,,n.,50.0,39,borough,b 3:r @U,bɜ:roʊ,1
2,bŏʹrro_w_,,,,v.,51.0,39,borrow,b A r\ @U,bɑɹoʊ,1
2,bŏʹſcage,L.,,,n.,52.0,39,boscage,mot inexistant,mot inexistant,0
2,bŏʹſky,,,,a.,53.0,39,bosky,mot inexistant,mot inexistant,0
2,boʹſom,,,,n.,54.0,39,bosom,b U z @ m,bʊzəm,1
3,bŏʹſphŏrus,G.,,,n.,55.0,39,bosphorus,mot inexistant,mot inexistant,0
1,bŏſs,,,,n.,56.0,39,boss,b A s,bɑs,1
3,botăʹnic,G.,,,a.,57.0,39,botanic,b @ t { n i k,bətænik,1
3,bŏʹtaniſt,,,,n.,58.0,39,botanist,b A t @ n @ s t,bɑtənəst,1
1,bŏtch,,,,n.,59.0,39,botch,b A tS,bɑ?,1
2,bŏʹtcher,,,,n.,60.0,39,botcher,mot inexistant,mot inexistant,0
2,bŏʹttŏm,,,,n.,61.0,39,bottom,b A 4 @ m,bɑɾəm,1
3,bŏʹttŏmleſs,,,,a.,62.0,39,bottomless,b A 4 @ m l @ s,bɑɾəmləs,1
3,bŏʹttŏmry,,,,n.,63.0,39,bottomry,mot inexistant,mot inexistant,0
1,botts,,,,n.,64.0,39,botts,b A t s,bɑts,1
1,bȯu̇ds,,,,n.,65.0,39,bouods,mot inexistant,mot inexistant,0
1,bo_ugh_,,,,n.,66.0,39,bough,b aU,b?,1
1,bo_ugh_t,,,,v.,67.0,39,bought,b A t,bɑt,1
1,bȯu̇nd,,,,v.,68.0,39,bouond,mot inexistant,mot inexistant,0
3,bȯu̇ʹndary,,,,n.,69.0,39,bouondary,mot inexistant,mot inexistant,0
2,bȯu̇ʹnden,,,,a.,70.0,39,bouonden,mot inexistant,mot inexistant,0
2,bȯu̇ʹndlefs,,,,a.,71.0,39,bouondlefs,mot inexistant,mot inexistant,0
3,bȯu̇ʹntĕous,,,,a.,72.0,39,bouonteous,mot inexistant,mot inexistant,0
2,bȯu̇ʹnty,F.,,,n.,73.0,39,bouonty,mot inexistant,mot inexistant,0
1,bŏurn,,,,n.,2.0,40,bourn,b O: r\ n,bOːɹn,1
1,bȯu̇t,,,,n.,3.0,40,bouot,mot inexistant,mot inexistant,0
1,bo_w_,,,,n.,4.0,40,bow,b aU,b?,1
2,bȯʹẇels,,,,n.,5.0,40,bowels,b aU @ l z,b?əlz,1
2,bȯʹẇet,,,,n.,6.0,40,bowet,mot inexistant,mot inexistant,0
2,bȯʹẇer,,,,n.,7.0,40,bower,b aU 3:r,b?ɜ:r,1
1,bȯẇl,F.,,,n.,8.0,40,bowl,b @U l,boʊl,1
1,bȯẇſe,,,,v.,9.0,40,bowse,b @U s,boʊs,1
2,bȯʹẇſer,,,,n.,10.0,40,bowser,b @U z 3:r,boʊzɜ:r,1
2,boʹ_w_yer,,,,n.,11.0,40,bowyer,b @U j 3:r,boʊjɜ:r,1
1,box,,,,n.,12.0,40,box,b A k s,bɑks,1
1,boy,,,,n.,13.0,40,boy,b OI,b?,1
2,boʹyar,,,,n.,14.0,40,boyar,b @U j A r\,boʊjɑɹ,1
2,boʹyiſh,,,,a.,15.0,40,boyish,b OI i S,b?iʃ,1
2,brăʹbble,,,,v.,16.0,40,brabble,mot inexistant,mot inexistant,0
1,brāce,,,,n.,17.0,40,brace,b r\ eI s,bɹ?s,1
2,brāʹced,,,,a.,18.0,40,braced,b r\ eI s t,bɹ?st,1
2,brāʹcelet,L.,,,n.,19.0,40,bracelet,b r\ eI s l @ t,bɹ?slət,1
2,brāʹc_h_măns,,,,n.,20.0,40,brachmans,mot inexistant,mot inexistant,0
1,brăck,,,,n.,21.0,40,brack,b r\ { k,bɹæk,1
2,brăʹcket,,,,n.,22.0,40,bracket,b r\ { k i t,bɹækit,1
2,brăʹckiſh,,,,a.,23.0,40,brackish,b r\ { k i S,bɹækiʃ,1
1,brăds,,,,n.,24.0,40,brads,mot inexistant,mot inexistant,0
1,brăg,,,,v.,25.0,40,brag,b r\ { g,bɹæg,1
2,brăʹggărd,,,,n.,26.0,40,braggard,mot inexistant,mot inexistant,0
2,brăʹgget,,,,n.,27.0,40,bragget,mot inexistant,mot inexistant,0
1,braid,,,,n.,28.0,40,braid,b r\ eI d,bɹ?d,1
1,brain,,,,n.,29.0,40,brain,b r\ eI n,bɹ?n,1
2,braiʹnleſs,,,,a.,30.0,40,brainless,b r\ eI n l i s,bɹ?nlis,1
1,brāke,,,,n.,31.0,40,brake,b r\ eI k,bɹ?k,1
1,brăʹmble,,,,n.,32.0,40,bramble,b r\ { m b @ l,bɹæmbəl,1
2,brāʹmins,,,,n.,33.0,40,bramins,mot inexistant,mot inexistant,0
1,brăn,,,,n.,34.0,40,bran,b r\ { n,bɹæn,1
1,brănch,F.,,,n.,35.0,40,branch,b r\ { n tS,bɹæn?,1
1,brănd,,,,n.,36.0,40,brand,b r\ { n d,bɹænd,1
2,brandiſh,,nbSyll>1 et pas d'accent tonic,,v.,37.0,40,brandish,b r\ { n d i S,bɹændiʃ,1
2,brăʹndy,F.,,,n.,38.0,40,brandy,b r\ { n d i:,bɹændiː,1
1,brăſs,,,,n.,39.0,40,brass,b r\ { s,bɹæs,1
1,brăt,,,,n.,40.0,40,brat,b r\ { t,bɹæt,1
3,brăvāʹdo,,,,n.,41.0,40,bravado,b r\ @ v A 4 @U,bɹəvɑɾoʊ,1
1,brāve,F.,,,a.,42.0,40,brave,b r\ eI v,bɹ?v,1
2,brāʹvo,,,,n.,43.0,40,bravo,b r\ A v @U,bɹɑvoʊ,1
1,brawl,,,,v.,44.0,40,brawl,b r\ O: l,bɹOːl,1
1,brawn,,,,n.,45.0,40,brawn,b r\ O: n,bɹOːn,1
2,braʹwny,,,,a.,46.0,40,brawny,b r\ O: n i:,bɹOːniː,1
1,bray,F.,,,v.,47.0,40,bray,b r\ eI,bɹ?,1
1,brāze,,,,v.,48.0,40,braze,mot inexistant,mot inexistant,0
2,brāʹz_e_n,,,,a.,49.0,40,brazen,b r\ eI z @ n,bɹ?zən,1
3,brāʹzĭer,,,,n.,50.0,40,brazier,b r\ eI z i: 3:r,bɹ?ziːɜ:r,1
1,breach,,,,n.,51.0,40,breach,b r\ i: tS,bɹiː?,1
1,breaʹd,,,,n.,52.0,40,bread,b r\ E d,bɹɛd,1
1,breadth,,,,n.,53.0,40,breadth,b r\ E d T,bɹɛdθ,1
1,break,,,,v.,54.0,40,break,b r\ eI k,bɹ?k,1
2,breaʹkfaſt,,,,n.,55.0,40,breakfast,b r\ E k f @ s t,bɹɛkfəst,1
1,bream,,,,n.,56.0,40,bream,b r\ i: m,bɹiːm,1
1,breaſt,,,,n.,57.0,40,breast,b r\ E s t,bɹɛst,1
1,breath,,,,n.,58.0,40,breath,b r\ E T,bɹɛθ,1
1,breathe,,,,v.,59.0,40,breathe,b r\ i: D,bɹiːð,1
1,breech,,,,n.,60.0,40,breech,b r\ i: tS,bɹiː?,1
2,breeʹches,,,,n.,61.0,40,breeches,b r\ i: tS @ z,bɹiː?əz,1
1,breed,,,,v.,62.0,40,breed,b r\ i: d,bɹiːd,1
2,breeʹding,,,,n.,63.0,40,breeding,b r\ i: 4 i N,bɹiːɾiŋ,1
1,breeze,,,,n.,64.0,40,breeze,b r\ i: z,bɹiːz,1
4,brĕʹvĭary,L.,,,n.,65.0,40,breviary,mot inexistant,mot inexistant,0
3,brĕʹvĭāte,L.,,,n.,66.0,40,breviate,mot inexistant,mot inexistant,0
3,brĕʹvĭty,L.,,,n.,67.0,40,brevity,b r\ E v @ 4 i:,bɹɛvəɾiː,1
1,brew,,,,v.,68.0,40,brew,b r\ u,bɹu,1
2,breʹwis,,,,n.,69.0,40,brewis,mot inexistant,mot inexistant,0
2,brīʹar,,,,n.,70.0,40,briar,b r\ aI 3:r,bɹ?ɜ:r,1
1,brībe,,,,v.,71.0,40,bribe,b r\ aI b,bɹ?b,1
2,brīʹbery,,,,n.,72.0,40,bribery,b r\ aI b 3:r i:,bɹ?bɜ:riː,1
1,brĭcks,,,,n.,73.0,40,bricks,b r\ I k s,bɹɪks,1
2,brīʹdal,,,,a.,74.0,40,bridal,b r\ aI 4 @ l,bɹ?ɾəl,1
1,brīde,,,,n.,75.0,40,bride,b r\ aI d,bɹ?d,1
2,brĭʹd_e_groom,,,,n.,2.0,41,bridegroom,b r\ aI d g r\ u m,bɹ?dgɹum,1
1,brĭdge,,,,n.,3.0,41,bridge,b r\ I dZ,bɹɪ?,1
2,brīʹdle,,,,n.,4.0,41,bridle,b r\ aI 4 @ l,bɹ?ɾəl,1
1,brief,F.,,,n.,5.0,41,brief,b r\ i: f,bɹiːf,1
2,brĭgāʹde,F.,,,n.,6.0,41,brigade,b r\ @ g eI d,bɹəg?d,1
3,brĭgădeeʹr,F.,,,n.,7.0,41,brigadeer,b r\ I g @ d I r\,bɹɪgədɪɹ,1
3,brĭgantiʹne,,,,n.,8.0,41,brigantine,mot inexistant,mot inexistant,0
1,brī_gh_t,,,,a.,9.0,41,bright,b r\ aI t,bɹ?t,1
2,brĭʹllant,F.,,,n.,10.0,41,brillant,mot inexistant,mot inexistant,0
1,brĭm,,,,n.,11.0,41,brim,b r\ I m,bɹɪm,1
2,brĭʹmmer,,,,n.,12.0,41,brimmer,b r\ I m 3:r,bɹɪmɜ:r,1
2,brĭʹmſtone,,,,n.,13.0,41,brimstone,b r\ I m s t @U n,bɹɪmstoʊn,1
2,brĭʹndled,,,,a.,14.0,41,brindled,mot inexistant,mot inexistant,0
1,brīne,,,,n.,15.0,41,brine,b r\ aI n,bɹ?n,1
1,bring,,,,v.,16.0,41,bring,b r\ I N,bɹɪŋ,1
1,brink,,,,n.,17.0,41,brink,b r\ I N k,bɹɪŋk,1
2,brīʹny,,,,n.,18.0,41,briny,mot inexistant,mot inexistant,0
1,brĭſk,,,,a.,19.0,41,brisk,b r\ I s k,bɹɪsk,1
2,brĭʹſket,,,,n.,20.0,41,brisket,b r\ I s k @ t,bɹɪskət,1
2,brĭſtles,,nbSyll>1 et pas d'accent tonic,,n.,21.0,41,bristles,b r\ I s @ l z,bɹɪsəlz,1
2,brĭʹſtle,,,,v.,22.0,41,bristle,b r\ I s @ l,bɹɪsəl,1
2,brĭʹſtly,,,,a.,23.0,41,bristly,mot inexistant,mot inexistant,0
2,brĭʹton,,,,n.,24.0,41,briton,b r\ I t @ n,bɹɪtən,1
2,brĭʹttle,,,,a.,25.0,41,brittle,b r\ I 4 @ l,bɹɪɾəl,1
1,broach,,,,v.,26.0,41,broach,b r\ @U tS,bɹoʊ?,1
1,broad,,,,a.,27.0,41,broad,b r\ O: d,bɹOːd,1
2,broaʹdsīde,,,,n.,28.0,41,broadside,b r\ O: d s aI d,bɹOːds?d,1
2,brŏcāʹde,,,,n.,29.0,41,brocade,b r\ @U k eI d,bɹoʊk?d,1
1,brock,,,,n.,30.0,41,brock,b r\ A k,bɹɑk,1
2,brŏʹckel,,,,n.,31.0,41,brockel,b r\ A k @ l,bɹɑkəl,1
3,brŏʹcŏlĭ,,,,n.,32.0,41,brocoli,mot inexistant,mot inexistant,0
1,brog_ue_,,,,v.,33.0,41,brogue,mot inexistant,mot inexistant,0
1,broil,,,,n.,34.0,41,broil,b r\ OI l,bɹ?l,1
2,brōʹkage,,,,n.,35.0,41,brokage,mot inexistant,mot inexistant,0
2,brōʹker,,,,n.,36.0,41,broker,b r\ @U k 3:r,bɹoʊkɜ:r,1
1,brooch,,,,n.,37.0,41,brooch,b r\ u tS,bɹu?,1
1,brood,,,,n.,38.0,41,brood,b r\ u d,bɹud,1
1,brook,,,,n.,39.0,41,brook,b r\ U k,bɹʊk,1
1,broom,,,,n.,40.0,41,broom,b r\ u m,bɹum,1
2,brooʹming,,,,n.,41.0,41,brooming,mot inexistant,mot inexistant,0
1,brŏth,,,,n.,42.0,41,broth,b r\ O: T,bɹOːθ,1
2,brŏʹthel,F.,,,n.,43.0,41,brothel,b r\ A T @ l,bɹɑθəl,1
2,brŏʹther,,,,n.,44.0,41,brother,b r\ V D 3:r,bɹʌðɜ:r,1
3,brŏʹtherhood,,,,n.,45.0,41,brotherhood,b r\ V D 3:r h U d,bɹʌðɜ:rhʊd,1
1,brȯẇ,,,,n.,46.0,41,brow,b r\ aU,bɹ?,1
2,brȯʹẇbeat,,,,v.,47.0,41,browbeat,b r\ aU b i: t,bɹ?biːt,1
1,brȯẇn,,,,n.,48.0,41,brown,b r\ aU n,bɹ?n,1
1,brȯẇſe,F.,,,n.,49.0,41,browse,b r\ aU z,bɹ?z,1
1,brū_i_ſe,,,,v.,50.0,41,bruise,b r\ u z,bɹuz,1
1,brūʹ_i_t,,,,n.,51.0,41,bruit,mot inexistant,mot inexistant,0
2,brūʹmal,L.,,,a.,52.0,41,brumal,mot inexistant,mot inexistant,0
4,brūmāʹlĭā,L.,,,n.,53.0,41,brumalia,mot inexistant,mot inexistant,0
1,brŭnt,,,,n.,54.0,41,brunt,b r\ V n t,bɹʌnt,1
1,bruſh,,,,n.,55.0,41,brush,b r\ V S,bɹʌʃ,1
4,brūtăʹlĭty,L.,,,n.,56.0,41,brutality,b r\ u t { l @ 4 i:,bɹutæləɾiː,1
1,brūte,L.,,,n.,57.0,41,brute,b r\ u t,bɹut,1
2,brūʹtiſh,,,,a.,58.0,41,brutish,b r\ u 4 i S,bɹuɾiʃ,1
2,bŭʹbble,,,,n.,59.0,41,bubble,b V b @ l,bʌbəl,1
2,būʹbо,,,,n.,60.0,41,bubo,mot inexistant,mot inexistant,0
1,buck,,,,n.,61.0,41,buck,b V k,bʌk,1
3,bŭʹckăneers,,,,n.,62.0,41,buckaneers,mot inexistant,mot inexistant,0
2,bŭcket,,nbSyll>1 et pas d'accent tonic,,n.,63.0,41,bucket,b V k @ t,bʌkət,1
2,bŭʹckle,F.,,,n.,64.0,41,buckle,b V k @ l,bʌkəl,1
2,bŭʹckler,,,,n.,65.0,41,buckler,b V k @ l 3:r,bʌkəlɜ:r,1
2,bŭʹckram,,,,n.,66.0,41,buckram,mot inexistant,mot inexistant,0
3,būcŏʹlics,G.,,,n.,67.0,41,bucolics,mot inexistant,mot inexistant,0
1,bŭd,,,,n.,68.0,41,bud,b V d,bʌd,1
1,bŭdge,F.,,,n.,69.0,41,budge,b V dZ,bʌ?,1
2,bŭʹdget,F.,,,n.,70.0,41,budget,b V dZ i t,bʌ?it,1
2,bŭʹffet,,,,n.,71.0,41,buffet,b V f @ t,bʌfət,1
2,bŭffoon,F.,nbSyll>1 et pas d'accent tonic,,n.,72.0,41,buffoon,b @ f u n,bəfun,1
1,bŭg,,,,n.,73.0,41,bug,b V g,bʌg,1
2,bŭʹgbear,,,,n.,2.0,42,bugbear,mot inexistant,mot inexistant,0
3,bŭʹggĕry,F.,,,n.,3.0,42,buggery,mot inexistant,mot inexistant,0
2,bŭʹgle,L.,,,n.,4.0,42,bugle,b j u g @ l,bjugəl,1
2,bŭʹgloſs,G.,,,n.,5.0,42,bugloss,mot inexistant,mot inexistant,0
1,b_u_ĭld,,,,v.,6.0,42,build,b I l d,bɪld,1
1,bŭlb,,,,n.,7.0,42,bulb,b V l b,bʌlb,1
1,bŭlge,,,,v.,8.0,42,bulge,b V l dZ,bʌl?,1
1,bŭlk,,,,n.,9.0,42,bulk,b V l k,bʌlk,1
2,bŭlky,,nbSyll>1 et pas d'accent tonic,,a.,10.0,42,bulky,b V l k i:,bʌlkiː,1
1,bŭll,,,,n.,11.0,42,bull,b U l,bʊl,1
2,bŭʹllfĭnch,,,,n.,12.0,42,bullfinch,mot inexistant,mot inexistant,0
2,bŭllace,,nbSyll>1 et pas d'accent tonic,,n.,13.0,42,bullace,mot inexistant,mot inexistant,0
2,bŭʹllet,,,,n.,14.0,42,bullet,b U l @ t,bʊlət,1
3,bŭʹllĭon,,,,n.,15.0,42,bullion,b U l j @ n,bʊljən,1
2,bŭllock,,nbSyll>1 et pas d'accent tonic,,n.,16.0,42,bullock,b U l @ k,bʊlək,1
2,bŭʹlly,,,,n.,17.0,42,bully,b U l i:,bʊliː,1
2,bŭlwark,,nbSyll>1 et pas d'accent tonic,,n.,18.0,42,bulwark,b U l w 3:r k,bʊlwɜ:rk,1
1,bŭm,,,,n.,19.0,42,bum,b V m,bʌm,1
2,bŭmbăʹſt,,,,n.,20.0,42,bumbast,mot inexistant,mot inexistant,0
1,bŭmp,,,,n.,21.0,42,bump,b V m p,bʌmp,1
2,bŭʹmp_e_r,,,,n.,22.0,42,bumper,b V m p 3:r,bʌmpɜ:r,1
2,bŭmpkin,,nbSyll>1 et pas d'accent tonic,,n.,23.0,42,bumpkin,b V m p k i n,bʌmpkin,1
1,bŭnch,,,,n.,24.0,42,bunch,b V n tS,bʌn?,1
2,bŭʹnches,,,,n.,25.0,42,bunches,b V n tS @ z,bʌn?əz,1
2,bŭʹndle,,,,n.,26.0,42,bundle,b V n d @ l,bʌndəl,1
1,bŭng,,,,n.,27.0,42,bung,b V N,bʌŋ,1
2,bŭʹngle,,,,v.,28.0,42,bungle,mot inexistant,mot inexistant,0
2,bŭʹngler,,,,n.,29.0,42,bungler,b V N g l 3:r,bʌŋglɜ:r,1
1,bŭn,,,,n.,30.0,42,bun,b V n,bʌn,1
1,bŭnt,,,,n.,31.0,42,bunt,b V n t,bʌnt,1
2,bŭnt_e_r,,nbSyll>1 et pas d'accent tonic,,n.,32.0,42,bunter,mot inexistant,mot inexistant,0
1,b_u_оy,F.,,,n.,33.0,42,buoy,b u i:,buiː,1
2,bŭʹrden,,,,n.,34.0,42,burden,b 3:r d @ n,bɜ:rdən,1
3,bŭʹrgănet,F.,,,n.,35.0,42,burganet,mot inexistant,mot inexistant,0
2,bŭʹrgeſs,,,,n.,36.0,42,burgess,b 3:r dZ @ s,bɜ:r?əs,1
2,bŭrg_h__e_r,,nbSyll>1 et pas d'accent tonic,,n.,37.0,42,burgher,b 3:r g 3:r,bɜ:rgɜ:r,1
3,bŭʹrglăry,,,,n.,38.0,42,burglary,b 3:r g l 3:r i:,bɜ:rglɜ:riː,1
2,bŭʹrglar,,,,n.,39.0,42,burglar,b 3:r g l 3:r,bɜ:rglɜ:r,1
4,bŭʹrgŏmăſter,,,,n.,40.0,42,burgomaster,b 3:r g @ m { s t 3:r,bɜ:rgəmæstɜ:r,1
3,bŭʹrial (bĭrrĭal),,,Aide à la {pron}.,n.,41.0,42,burial birrial,mot inexistant,mot inexistant,0
2,bŭrleʹſq_ue_,F.,,,n.,42.0,42,burlesque,b 3:r l E s k,bɜ:rlɛsk,1
2,bŭʹrly,,,,a.,43.0,42,burly,b 3:r l i:,bɜ:rliː,1
1,bŭrn,,,,v.,44.0,42,burn,b 3:r n,bɜ:rn,1
2,bŭrniſh,F.,nbSyll>1 et pas d'accent tonic,,v.,45.0,42,burnish,b 3:r n i S,bɜ:rniʃ,1
1,burr,,,,n.,46.0,42,burr,b 3:r,bɜ:r,1
2,bŭʹrro_w_,,,,n.,47.0,42,burrow,b 3:r @U,bɜ:roʊ,1
1,bŭrſe,F.,,,n.,48.0,42,burse,b 3:r s,bɜ:rs,1
2,bŭʹrſer,F.,,,n.,49.0,42,burser,mot inexistant,mot inexistant,0
1,bŭrſt,,,,v.,50.0,42,burst,b 3:r s t,bɜ:rst,1
2,bŭʹrſten,,,,a.,51.0,42,bursten,mot inexistant,mot inexistant,0
1,burt,,,,n.,52.0,42,burt,b 3:r t,bɜ:rt,1
2,bŭʹry (bĭrry),,,Aide à la {pron}.,v.,53.0,42,bury birry,mot inexistant,mot inexistant,0
1,bŭſh,,,,n.,54.0,42,bush,b U S,bʊʃ,1
1,bŭſh,,,,n.,54.0,42,bush,b U S,bʊʃ,1
2,bŭʹſhel,F.,,,n.,55.0,42,bushel,b U S @ l,bʊʃəl,1
3,bŭʹſineſs (bĭzzĭneſs),,,Aide à la {pron}.,n.,56.0,42,business bizziness,mot inexistant,mot inexistant,0
1,bŭſh,F.,,,n.,57.0,42,bush,b U S,bʊʃ,1
1,bŭſh,F.,,,n.,57.0,42,bush,b U S,bʊʃ,1
2,bŭʹſkins,,,,n.,58.0,42,buskins,mot inexistant,mot inexistant,0
1,bŭſs,,,,n.,59.0,42,buss,b V s,bʌs,1
1,bŭſt,,,,n.,60.0,42,bust,b V s t,bʌst,1
2,bŭʹſtărd,F.,,,n.,61.0,42,bustard,b V s t 3:r d,bʌstɜ:rd,1
2,bŭʹſtle,,,,v.,62.0,42,bustle,b V s @ l,bʌsəl,1
2,buʹſy (bĭzzy),,,Aide à la {pron}.,a.,63.0,42,busy bizzy,mot inexistant,mot inexistant,0
2,bŭʹtcher,F.,,,n.,64.0,42,butcher,b U tS 3:r,bʊ?ɜ:r,1
2,bŭʹtler,F.,,,n.,65.0,42,butler,b V t l 3:r,bʌtlɜ:r,1
1,bŭtt,,,,n.,66.0,42,butt,b V t,bʌt,1
2,bŭtt_e_r,L.,nbSyll>1 et pas d'accent tonic,,n.,67.0,42,butter,b V 4 3:r,bʌɾɜ:r,1
3,bŭʹttĕrfly,,,,n.,68.0,42,butterfly,b V 4 3:r f l aI,bʌɾɜ:rfl?,1
3,bŭʹtt_e_ry,,,,n.,69.0,42,buttery,b V 4 3:r i:,bʌɾɜ:riː,1
2,bŭʹttoc,,,,n.,70.0,42,buttoc,mot inexistant,mot inexistant,0
2,bŭʹtt_o_n,F.,,,n.,71.0,42,button,b V t @ n,bʌtən,1
2,bŭʹttreſs,,,,n.,72.0,42,buttress,b V t r\ @ s,bʌtɹəs,1
2,bŭʹxom,,,,a.,73.0,42,buxom,b V k s @ m,bʌksəm,1
